,TopK1,TopK1_LongShort,Baseline_P50,Equal_Weight,Random_Top1
2020-04-07,0.006216485914323778,0.001993354236518475,-0.004200045188841334,-0.0039857177678370645,-0.006619485573977053
2020-04-08,0.023078466490632832,0.0075817903261583,0.013994235123171606,0.01379159014700976,0.01986226220720273
2020-04-09,0.03684563678682207,0.010860256695748027,0.044608308509445464,0.04362553567230815,0.04390428744930063
2020-04-13,-0.044302814761157494,-0.036695846515861386,-0.021185317533031375,-0.019639660793021534,-0.018680391395801226
2020-04-14,0.048352003784381314,0.00841510159653125,0.01661215915329806,0.02117698963043044,0.020567635264008458
2020-04-15,0.008525927385055643,-0.02296270856480309,0.014552564573781946,0.01601585723847794,0.01689308409757713
2020-04-16,-0.009931071415134052,-0.0008822861925252825,-0.014777631618624536,-0.013515634079190752,-0.013585655490711184
2020-04-17,-0.0449995819437331,-0.0022864315452509323,-0.04312843246588565,-0.04256041380864624,-0.04398034272662382
2020-04-20,0.027803741260246873,0.0013941609160247896,0.04141428072626829,0.040934318682999245,0.037897448547762176
2020-04-21,-0.003875484950245811,-0.00860345416298447,-0.009077924867658418,-0.008330946592879033,-0.011716997892790954
2020-04-22,0.02062422442598899,0.009702059628623971,0.020168897764386587,0.01953017694306266,0.018383853587556124
2020-04-23,-0.00029333164170341954,-0.0070401471030937515,0.009408518333280486,0.009475184999947152,0.007837052580935044
2020-04-24,-0.012953832787211184,0.0016276952389089332,-0.015747644137397737,-0.015747644137397737,-0.014486627675422033
2020-04-27,0.031845245999597815,-0.007649127855233251,0.035640632214912225,0.035640632214912225,0.04347084943096286
2020-04-28,0.021096023571079092,0.004147116736130774,-0.01041797882157677,-0.01041797882157677,-0.013657609218575421
2020-04-29,-0.03545005348231378,-0.009675330462015519,-0.039622361061114095,-0.039622361061114095,-0.038472550466948564
2020-04-30,-0.003315718039467285,-0.008732220895700304,0.013911497099575645,0.013911497099575645,0.01518873949100262
2020-05-01,0.014009115739355038,-0.0030496081894523792,0.015853561089376394,0.015853561089376394,0.015283767964548521
2020-05-04,0.010317234699262379,-0.003812803259764075,0.007218702613023747,0.007218702613023747,0.006364358680965048
2020-05-05,0.010344844608342951,-0.0007031292443313575,0.01409828732954131,0.01409828732954131,0.01671531489133498
2020-05-06,0.023801907882528894,0.010905792006647319,0.01765159310010423,0.01765159310010423,0.020942351712362167
2020-05-07,0.01573524330384779,0.0025480336703571638,0.006901559317543467,0.006901559317543467,0.005825168001394651
2020-05-08,-0.017786596995934434,-0.0031790973255373385,-0.021047422495733648,-0.021047422495733648,-0.020304710943218316
2020-05-11,-0.02626639711274026,-0.0070961422764421744,-0.012179260459938338,-0.012179260459938338,-0.010556193264821285
2020-05-12,0.005143439800175399,0.006992155715209891,0.01607929435024578,0.01607929435024578,0.011996241209889562
2020-05-13,0.015160132028094409,0.010536181764626229,-0.0036876680637164937,-0.0036876680637164937,0.006675574160292803
2020-05-14,0.022561467199840313,0.007626184575889539,0.019341761990014413,0.019341761990014413,0.018350561157390928
